"station"	"year"	"month"	"lon"	"lat"	"Abra alba"	"Abra nitida"	"Abyssoninoe hibernica"	"Ampelisca brevicornis"	"Ampelisca macrocephala"	"Ampelisca tenuicornis"	"Ampharete"	"Ampharete baltica"	"Ampharete falcata"	"Ampharete finmarchia (lindstroemi)"	"Amphiura"	"Amphiura chiajei"	"Amphiura filiformis"	"Anobothrus gracilis"	"Aoroidae"	"Aphrodita aculeata"	"Arctica islandica"	"Artacama proboscidea"	"Bathyporeia pilosa"	"Brada villosa"	"Brissopsis lyrifera"	"Bylgides sarsi"	"Callianassa subterranea"	"Capitella capitata"	"Caulleriella (Tharyx) killariensis"	"Cerastoderma glaucum"	"Chaetozone setosa"	"Chamelea striatula"	"Chironomidae"	"Corbula gibba"	"Corophium volutator"	"Cyathura carinata"	"Cylichna"	"Cylichna cylindracea"	"Diastylis"	"Diastylis laevis"	"Diastylis lucifera"	"Diastylis rathkei"	"Diplocirrus glaucus"	"Echinocardium cordatum"	"Edwardsiidae"	"Einhornia crustulenta"	"Ennucula tenuis"	"Eriopisa elongata"	"Eteone longa"	"Eudorella emarginata"	"Eudorella truncatula"	"Eumida bahusiensis"	"Euspira"	"Galathowenia oculata"	"Gammarus"	"Gattyana amondseni"	"Glycera alba"	"Glycera unicornis (rouxii)"	"Glycinde nordmanni"	"Golfingia"	"Goniada maculata"	"Halicryptus spinulosus"	"Harpinia antennaria"	"Hediste diversicolor"	"Heteromastus filiformis"	"Hyala vitrea"	"Hydrobia"	"Idotea balthica"	"Idothea chelipes"	"Jaera albifrons"	"Labidoplax buskii"	"Laonice bahusiensis"	"Laonice cirrata"	"Leucon nasica"	"Leucothoe lilljborgii"	"Levinsenia gracilis"	"Limecola balthica"	"Littorina saxatilis"	"Lumbrineris"	"Macoma calcarea"	"Magelona alleni"	"Magelona minuta"	"Magelona mirabilis"	"Maldane sarsi"	"Marenzelleria"	"Melinna cristata"	"Microdeutopus"	"Monoporeia affinis"	"Mya arenaria"	"Myrtea spinifera"	"Mysella bidentata"	"Mysia undata"	"Mysidae"	"Mytilus edulis"	"Nassarius incrassatus"	"Nemertea"	"Neomysis integer"	"Nephtys caeca"	"Nephtys ciliata"	"Nephtys hombergii"	"Nephtys incisa"	"Notomastus latericeus"	"Nucula nitidosa"	"Nucula sulcata"	"Nuculana pernula"	"Oligochaeta"	"Ophelina acuminata"	"Ophiura"	"Ophiura albida"	"Ostracoda"	"Owenia fusiformis"	"Oxydromus flexuosus"	"Paramphinome jeffreysi"	"Parvicardium minimum"	"Pectinaria auricoma"	"Pectinaria belgica"	"Pectinaria koreni"	"Pennatula phosphorea"	"Peringia ulvae"	"Perioculodes longimanus"	"Phascolion strombus"	"Phaxas pellucidus"	"Philine"	"Philine scabra"	"Philomedes"	"Pholoe baltica"	"Pholoe inornata"	"Pholoe minuta"	"Pholoe pallida"	"Phoronis muelleri"	"Phyllodoce groenlandica"	"Pisidium"	"Pistella lornensis"	"Polycirrus"	"Polydora ciliata"	"Polydora cornuta"	"Polynoidae"	"Polyphysia crassa"	"Pontoporeia femorata"	"Potamopyrgus antipodarum"	"Praxillella affinis"	"Praxillella praetermissa"	"Priapulus caudatus"	"Prionospio cirrifera"	"Prionospio fallax"	"Prionospio multibranchiata"	"Pygospio elegans"	"Rhodine gracilior"	"Rhodine loveni"	"Rissoa membranacea"	"Saduria entomon"	"Scalibregma inflatum"	"Scolelepis tridentata"	"Scoletoma fragilis"	"Scoletoma impatiens"	"Scoloplos armiger"	"Sphaerodorum gracilis (flavum)"	"Spiophanes bombyx"	"Spiophanes kroyeri (kroeyeri)"	"Spisula subtruncata"	"Streblospio benedicti"	"Tellimya (Montacuta) ferruginosa"	"Tellimya (Montacuta) tenella"	"Terebellides stroemi"	"Theodoxus fluviatilis"	"Thracia convexa"	"Thracia phaseolina"	"Thyasira"	"Thyasira equalis"	"Thyasira flexuosa"	"Thyasira sarsii"	"Trichobranchus roseus"	"Trochochaeta multisetosa"	"Turbellaria"	"Turritella communis"	"Virgularia mirabilis"	"Westwoodilla caecula"
"1420"	1189	2018	5	12.518	56.357	0	0.04118	0	0	0	0.000705	0	0	0	0	0.791524766839378	0.0440981692573402	0.34503	0.00899291021671827	0	0	0	0.0124	0	0.0334022379478107	0	0	0	0	0	0	0.000675	0	0	0.00075046204620462	0	0	0	0	0	0	0.00120734453781513	0	0.00618	0	0	0	0.00084	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0.00656	0	0	0	0	0.00387	0	0	0	0	0.0059794127806563	0	0	0.000603672268907563	0.000619917315175097	0.000925	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.00037523102310231	0	0	0	0	0	0	0	0	0	0	0	0.1628	0	0	0	0	0	0	0	0	0	0	0	0.00642350729765591	0	0	0	0	0	0.000736666666666667	0	0	0	0	0.00294	0	0	0	0.0105058823529412	0	0	0	0	0	0	0	0.182427607253428	0	0	0.00385410437859354	0	0	0	0.00064235072976559	0	0	0	0.00798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0	0	0
"1421"	1101	2017	5	11.825	58.272	0	0.0232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0.140336402640264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0.277023529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269787306501548	0	0	0	0	0	0	0	0	0.00882	0	0	0.0134905555555556	0
"1423"	1241	2018	5	11.115	58.962	0	0.00029	0.00899291021671827	0	0	0	0	0	0	0	0.609900103626943	0.00747426597582038	0.61008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000675	0	0	0.00150092409240924	0	0	0	0.00102	0	0	0.000603672268907563	0	0.02266	0	0	0	0	0	0	0	0.00058	0.0056	0	0	0	0	0	0	0	0.00147333333333333	0	0	0	0	0	0.000645	0	0	0	0	0.000373713298791019	0	0	0	0	0.000925	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.0037523102310231	0	0	0	0	0.000785	0	0	0	0	0.0548	0.0612	0.00088	0	0	0	0	0	0	0	0	0.00071	0	0	0.0102776116762494	0.0385410437859354	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0.000276470588235294	0	0	0.00513880583812472	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0.00064235072976559	0	0	0.04123	0	0	0.0022	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0.00385410437859354	0	0.0150092409240924	0	0.00037523102310231	0	0	0	0	0	0	0	0	0.000975
"1424"	72	2019	5	11.818	58.259	0	0.00116	0	0	0	0	0	0	0	0	0.000747426597582038	0	0	0	0.000619917315175097	0	0	0	0	0	0	0	0	0	0	0	0.01215	0	0	0.00825508250825083	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0.02596	0	0	0	0	0	0	0	0.000745	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00628	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276470588235294	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10864	0	0	0	0	0	0.00134905555555556	0
"1425"	985	2011	5	11.367	58.033	0	0.000435	0.00899291021671827	0.0025	0	0.000705	0	0	0	0.00064235072976559	0.426780587219344	0.0156959585492228	0.46221	0.00064235072976559	0	0.00063	0	0	0	0	0.2513	0	0.0053	0	0.00064235072976559	0	0.00135	0	0	0.00075046204620462	0	0	0	0	0	0	0.000905508403361345	0	0.01442	0	0.00101179166666667	0	0	0.000929875972762646	0	0.00181101680672269	0	8e-04	0	0.00088	0	0.0023275	0	0	0.00134	0.00147333333333333	0.00164	0	0.000575	0	0.000745	0.00387	0	0	0	0	0	0	0	0	0.000619917315175097	0.000925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450277227722772	0.00138	0	0	0	0	0	0	0	0.06783	0.05754	0.084	0	0	0	0	0	0.00149485319516408	0	0	0.00102	0.01704	0.00064235072976559	0.00150092409240924	0.00770820875718708	0.0334022379478107	0	0	0	0	0	0	0	0.0103714422158548	0	0.002205	0	0	0	0.00359411764705882	0.0624	0	0	0.00192705218929677	0.00062	0	0	0	0	0	0	0.00642350729765591	0	0	0	0	0	0	0	0	0	0.0275	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0.00642350729765591	0	0	0	0	0	0	0	0.0054	0	0	0	0	0
"1426"	1090	2019	5	11.685	57.573	0	0.00638	0	0	0	0	0.00064235072976559	0	0	0	0.314666597582038	0.121830535405872	0.07533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0.00037523102310231	0	0	0	0	0	0	0	0	0.00206	0	0	0	0	0.000619917315175097	0	0.000603672268907563	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0	0	0	0	0.00185	0	0	0	0	0	0.00513880583812472	0	0	0	0	0	0	0	0	0.00075046204620462	0	0	0	0	0.000785	0	0	0	0	0.06576	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0.0385410437859354	0	0.000674527777777778	0	0	0	0.00038	0	0	0	0.000735	0	0	0	0.0254352941176471	0	0	0	0.0359716408668731	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0.00128470145953118	0	0	0	0	0	0.0011	0	0	0	0	0	0	0.00256940291906236	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	9e-04	0	0	0	0	0
"1427"	1126	2017	5	12.59	56.094	0	0.00116	0	0	0	0.00141	0	0	0	0	0.661472538860104	0.00896911917098446	0.35247	0	0	0	3.95488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000535	0.00120734453781513	0	0.00206	0	0	0	0.00042	0	0	0.000603672268907563	0	0	0	0	0	0	0.00118	0	0	0	0.00164	0	0	0	0	0.000645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642350729765591	0	0.138747757629368	0	0	0	0	0.00825508250825083	0	0	0	0	0.11932	0	0	0	0.01071	0	0	0	0	0	0	0	0	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0.00588	0	0	0.00128470145953118	0.0558470588235294	0	0	0	0	0	0	0	0	0	0	0	0.00642350729765591	0	0	0.00128470145953118	0.00064235072976559	0	0	0	0	0	0.0011	0	0	0	0.00064235072976559	0	0	0.00899291021671827	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0.000674527777777778	0
"1428"	1277	2020	5	11.806	58.096	0	0.02436	0	0.00125	0	0.000705	0	0	0	0.00064235072976559	0.000373713298791019	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282924191419142	0	0	0	0	0	0	0	0	0.00206	0	0	0	0	0	0	0	0.00058	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037523102310231	0.00069	0	0	0	0.000785	0	0	0	0	0.23838	0	0.01672	0	0	0	0	0.00224227979274611	0.01001	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0.00311143266475645	0	0	0	0	0	0	0.0127176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0.00064235072976559	0	0	0	0.2035	0	0	0	0	0	0	0	0	0	0	0	0.0128470145953118	0	0	0	0	0	0.0112	0	0	0.00686	0	0	0	0
"1430"	1119	2019	5	11.517	57.914	0	0.00116	0	0	0	0	0	0	0	0	0.742194611398964	0.0904386183074266	0.51336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.00075046204620462	0	0	0	0	0	0	0	0	0	0.02877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160537611111111	0	0	0	0	0	0	0	0	0	0	0	0.00387058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01534	0	0
"1431"	1035	2019	5	11.545	57.954	0	0.01218	0	0	0	0.000705	0.00064235072976559	0	0	0	0.67866335060449	0.00373713298791019	0.50592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0	0	0	0	0	0	0	0	0.00206	0	0	0	0	0	0	0	0.00058	0	0	0	0	0	0	0	0	0.00147333333333333	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.015759702970297	0	0	0	0	0.02198	0	0	0	0	0.01644	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735	0	0	0	0.00165882352941176	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0.00064235072976559	0	0	0	0	0	0.077	0	0	0	0.0128470145953118	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0.00075046204620462	0	0	0	0	0	0	0.03894	0	0
"1433"	1168	2019	5	11.69	57.787	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0	0.04384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.00513880583812472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0
"1434"	212	2019	5	12.72	56.565	0	0.00116	0	0	0	0	0.00256940291906236	0.000625	0	0	0.19059378238342	0	0.14973	0	0	0	10.69368	0	0	0	0	0	0	0	0	0	0.00135	0	0	0.00150092409240924	0	0	0	0	0	0	0	0	0.00103	0.0363	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0.00984	0	0	0	0.00149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232643234323432	0	0	0	0.13446	0.000785	0	0	0.00118	0	0	0	0.32208	0	0	0	0	0.00149485319516408	0.02233	0	0	0	0	0	0.0179858204334365	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0.127729411764706	0.0676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385410437859354	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0.0115623131357806	0	0	0	0	0	0	0	0	0	0	0	0	0
"1435"	1090	2017	5	11.685	57.573	0	0.0116	0	0	0	0	0	0	0	0	0.353532780656304	0.0829643523316062	0.14973	0	0	0	0.00034	0	0	0	0.2387	0	0	0	0	0	0.00135	0	0	0.00037523102310231	0	0	0	0	0	0	0.000603672268907563	0	0.00206	0	0	0	0	0	0	0	0	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	0.00298	0.01032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.0037523102310231	0	0	0	0	0	0	0	0	0	0.03699	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00995294117647059	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0.00064235072976559	0	0	0	0	0	0	0	0	0.00225138613861386	0	0	0	0	0	0	0	0	0	0.0153	0	0	0	0	0
"1437"	1123	2019	5	11.11	58.656	0	0.00174	0	0	0	0	0	0	0	0	0.000373713298791019	0	0	0	0	0	0	0	0	0	0.78505	0	0	0	0	0	0	0	0	0.00150092409240924	0	0	0	0	0	0	0	0	0.00412	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0.000645	0	0	0	0	0	0	0	0	0	0.000925	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.00037523102310231	0	0	0	0	0	0	0	0	0	0.03425	0	0	0	0	0	0	0	0	0	0	0.00142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110588235294118	0	0	0	0.0231246262715613	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0.00225138613861386	0.00128470145953118	0	0	0	0	0	0	0	0.0063	0	0	0	0	0
"1438"	1145	2018	5	10.606	58.487	0	0.00232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000745	0	0	0	0	0	0	0	0	0	0.00123983463035019	0	0	0	0	0	0	0	0	0.00256940291906236	0	0.00385410437859354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109567458745875	0	0.00532	0	0	0	0	0	0.00064235072976559	0.00675415841584158	0	0.00256940291906236	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195120132013201	0	0	0	0	0	0	0	0	0
"1439"	998	2019	5	11.881	57.584	0	0.00232	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0.00075046204620462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0.000745	0	0	0	0	0	0	0	0	0	0	0.000925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037523102310231	0	0	0	0	0.000785	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0	0.0458941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513880583812472	0	0	0	0	0	0	0.0011	0	0	0	0.0205552233524989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1440"	945	2018	5	11.041	57.932	0	0.00029	0.00256940291906236	0	0	0.000705	0	0	0	0	1.72730286701209	0.100155164075993	1.00254	0.00385410437859354	0	0	0	0	0	0	0.73395	0	0	0	0	0	0.00135	0	0	0	0	0	0	0	0	0	0.00120734453781513	0.00714	0.03708	0	0	0	0	0	0	0	0.00058	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0.01341	0.00129	0	0	0	0	0.00298970639032815	0	0	0.000603672268907563	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0.0142587788778878	0	0	0	0	0.00157	0	0	0	0	0	0.0792	0	0	0	0	0	0	0	0	0	0.00142	0.0128470145953118	0	0	0.0385410437859354	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0.00064235072976559	0.00064235072976559	0	0	0	0	0	0.0099	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1442"	970	2007	4	11.25	58.24	0	0.00029	0.00256940291906236	0.00125	0	0.000705	0	0	0	0	0.739204905008636	0.0280284974093264	0.640305	0	0	0	0	0	0	0	1.3979	0	0.01484	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0.000603672268907563	0	0.00206	0.2934	0	0	0	0.000619917315175097	0	0	0	0	0	0.00022	0	0	0.01534	0.00128470145953118	0	0	0	0	0.000575	0	0.00149	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225138613861386	0	0	0	0	0	0	0	0	0.010115	0.040415	0.1104	0	0	0	0	0	0	0	0	0	0.00497	0	0	0.00256940291906236	0.00513880583812472	0	0	0	0	0	0	0	0	0	0.000735	0	0	0	0.00165882352941176	0	0	0	0.00128470145953118	0	0	0	0	0	0	0.00642350729765591	0	0	0	0.00064235072976559	0.00128470145953118	0	0	0	0	0	0	0	0.249232083149049	0	0	0	0	0	0	0	0.00337707920792079	0.00075046204620462	0.00321175364882795	0	0.467537854785479	0	0	0	0	0	0.00045	0	0	0	0	0.000975
"1443"	1176	2020	5	11.634	57.799	0	0.02146	0	0	0	0	0	0	0	0	0.244408497409326	0	0.06696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0.00225138613861386	0	0	0	0	0	0	0	0.00119	0.02678	0.0381	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0.00645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.00600369636963696	0	0	0	0	0.00157	0	0	0	0	0.14385	0	0.10208	0	0	0	0	0	0	0	0	0	0	0	0	0.0102776116762494	0	0	0	0	0	0	0.0124457306590258	0	0	0.00147	0	0	0	0.000552941176470588	0.0975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0.00128470145953118	0	0	0.00266	0	0	0.0033	0	0	0	0.00064235072976559	0	0	0	0	0	0.00075046204620462	0	0.146455966386555	0	0	0	0	0	0.00336	0	0	0	0	0.08496	0	0
"1444"	1055	2017	5	11.253	58.352	0	0.00754	0	0	0	0	0	0	0	0	0.39239896373057	0.00747426597582038	0.6045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135	0	0	0.00075046204620462	0	0	0	0.00612	0	0	0	0	0.01442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697929702970297	0	0	0	0	0	0	0	0	0	0.00822	0	0.04664	0	0	0	0	0.000747426597582038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311143266475645	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36372	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0.0205552233524989	0	0.0682920462046205	0	0	0	0.00168	0	0	0	0	0	0	0
"1445"	945	2017	5	11.041	57.932	0	0.01798	0.00128470145953118	0	0	0	0	0	0	0	1.14356269430052	0.0328867702936097	0.99603	0	0	0.15246	0	0	0	0	0.32445	0	0.00053	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0.000603672268907563	0.01428	0.03296	0	0	0	0.00084	0	0	0	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0.0149	0.000645	0	0	0	0	0	0	0	0.00120734453781513	0	0	0	0	0	0	0	0	0	0.00642350729765591	0	0	0	0	0	0	0.015759702970297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284	0.00128470145953118	0	0	0	0	0	0	0	0	0	0.00207428844317096	0	0	0.000735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01512	0	0	0	0	0	0	0	0	0.1848	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1446"	1266	2018	5	11.675	58.43	0	0.00029	0	0	0	0.000705	0	0	0	0	0.648766286701209	0.112113989637306	0.31341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150092409240924	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03036	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1447"	1144	2020	5	11.242	58.269	0	0.00029	0.00064235072976559	0	0	0	0	0	0	0.00064235072976559	0.884953091537133	0.137526493955095	0.35805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000745	0.00129	0	0	0	0	0	0	0	0	0	0.000925	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0.00037523102310231	0	0	0	0	0	0	0	0	0	0.09864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0.000552941176470588	0	0	0.014131716054843	0	0	0	0	0	0	0	0	0	0	0	0.00064235072976559	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1448"	1157	2020	5	12.74	55.819	0	0.00696	0	0	0	0	0	0	0	0	0.573276200345423	0	0.26505	0.0950679080053074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01648	0	0	0	0.00336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000925	0	0	0	0	0	0	0	0.0835055948695268	0	0	0	0	0	0	0.00075046204620462	0	0	0	0	0.000785	0	0	0.04012	0	0	0	0.00968	0	0	0	0	0	0.01925	0	0	0	0	0	0	0.00064235072976559	0	0	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0.00642350729765591	0.03192	0	0	0	0	0	0	0	0	0	0.00128470145953118	0	0	0	0	0	0	0	0	0	0	0.01568	0	0	0	0	0	0	0
